city;latitude;longitude
Bilbao;432.627;-29.253
C¢rdoba;378.826;-47.728
Requena;394.846;-10.738
Matar¢;415.419;24.476
Catral;383.660;-0.4629
Valencia;394.667;-0.3667
Arquillos;382.167;-34.167
Puebla De AlfindÇn;415.354;-0.4042
Girona;419.808;28.233
Arroyomolinos;402.667;-39.000
A Coru§a;433.666;-84.068
Barcelona;413.704;21.705
Sevilla;374.090;-59.995
Barcelona;413.723;21.795
Camargo;434.333;-38.667
Alicante;383.427;-0.4787
Sant Cugat Del Valläs;414.667;20.833
Madrid;404.259;-36.854
Alcobendas;402.667;-38.500
San Sebastian;280.916;-171.133
Jerez De La Frontera;366.820;-61.319
Mi§o;433.500;-82.000
Valdemoro;402.000;-36.667
Sabadell;415.500;21.000
Cartagena;376.000;-0.9833
Tarragona;411.167;12.500
Marratxi;396.500;28.000
Logro§o;424.675;-24.310
Salamanca;409.590;-56.640
Le¢n;425.936;-55.700
M†laga;367.113;-44.308
C¢rdoba;378.833;-47.667
Aroche;379.500;-69.500
Las Palmas;281.342;-154.376
Telde;280.000;-154.167
Murcia;378.833;-13.500
Las Palmas;281.000;-154.167
Mondrag¢n;430.667;-24.833
Mah¢n;398.833;42.500
San Mart°n;429.190;-67.658
La Pobla;422.449;19.741
M†laga;367.202;-44.203
Monforte Del Cid;383.833;-0.7167
Falset;411.333;0.8167
Tarragona;412.500;17.667
Murcia;376.500;-0.8167
C¢rdoba;378.500;-48.333
La Laguna;284.167;-163.167
Alicante;383.462;-0.4877
San Sebasti†n De Los Reyes;405.515;-36.212
Oleiros;433.523;-83.840
Ferrol;434.833;-82.333
Orense;423.313;-78.627
AmÇs;433.333;-82.333
Vigo;422.285;-87.498
Pontevedra;424.289;-86.424
San Sebastian;280.916;-171.133
Huelva;372.599;-69.475
Gij¢n;435.430;-56.609
Alicante;389.167;-0.1167
Sabadell;415.500;21.000
Oviedo;433.636;-58.463
Valdemoro;401.890;-36.757
Madrid;404.086;-36.922
C¢rdoba;378.700;-47.814
Segovia;409.494;-41.213
Valencia;394.805;-0.3893
Chiva;394.667;-0.7167
Bargas;399.333;-40.500
Arona;280.985;-166.822
Vigo;422.328;-87.226
Torrevieja;380.417;-0.7333
Mah¢n;398.896;42.557
AvilÇs;435.578;-59.198
Ceuta;358.903;-53.075
Puerto;286.505;-179.455
Sevilla;373.772;-59.869
GÅimar;283.000;-164.167
Palma De Mallorca;396.333;26.333
Barcelona;414.217;21.897
Barceloneta;413.833;21.833
Granada;371.640;-35.888
C¢rdoba;378.833;-47.667
Granada;372.020;-36.152
JaÇn;377.667;-37.833
San Mart°vell;420.199;29.309
Caser°o Solana Baja;383.548;-0.9457
Caama§o;426.544;-90.303
Benejama;387.013;-0.7646
Galdeano;427.258;-20.920
Corbal†n;404.031;-0.9852
Los Sitios;278.893;-155.553
Zalba;428.346;-14.501
San Sebastian;280.916;-171.133
Capdepera;397.000;34.333
Torneros Del Bernesga;425.286;-55.597
MasÇt;386.218;-0.4296
M†laga;367.514;-44.249
Los Corrales De Buelna;432.667;-40.667
Vilanova;421.665;-79.556
Murcia;379.944;-11.444
Barcelona;413.855;21.786
Reus;411.527;11.087
El Vendrell;412.167;15.333
Plasencia;400.333;-60.833
Fuenlabrada;402.833;-38.000
Getafe;403.171;-37.321
Barcelona;413.765;21.669
Vilassar De Mar;415.000;24.000
Carmona;374.667;-56.333
B¢veda;421.667;-76.333
Puigcerd†;424.333;19.333
Castell¢n;399.833;-0.0333
Morente;379.314;-44.115
Papiol;414.333;20.167
Secadura;433.547;-35.361
Calzadilla;400.601;-65.333
Puente;424.500;-88.500
Placencia;431.739;-24.111
Madrid;404.086;-36.922
Valladolid;416.500;-47.167
Marbella;365.083;-48.823
Cardiel De Los Montes;400.635;-46.549
Torrox;367.593;-39.525
Cervera;416.667;12.833
Javierregay;425.888;-0.7335
C¢rdoba;378.809;-47.793
Fuenlabrada;402.834;-37.895
Las Palmas;281.000;-154.167
Constant°;411.500;12.167
Las Palmas;281.450;-154.316
Lleida;416.186;0.6315
Tribaldos;399.726;-28.981
Lugones;434.067;-57.895
Pamplona;428.167;-16.333
Pamplona;428.169;-16.432
Alicante;383.199;-0.5584
Bar°ndano;427.658;-21.306
Malpartida De Corneja;405.221;-53.503
Torremocha;393.457;-61.733
Santurde;423.899;-29.804
Teruel;403.456;-11.065
Elche;382.622;-0.7011
Cocentaina;387.500;-0.4333
Huelva;372.583;-69.508
Santa Marta De Tormes;409.500;-56.333
Burgos;423.413;-37.030
Valencia;395.500;-0.3500
Puzol;396.167;-0.3000
Almendralejo;386.833;-64.000
Madrid;405.500;-39.000
Dos Hermanas;372.902;-59.120
Arrecife;289.500;-135.333
Las Palmas;281.000;-154.167
Madrid;404.086;-36.922
Zumaia;433.000;-22.500
San Sebastian;280.916;-171.133
Valpuesta;428.659;-31.247
FarasduÇs;422.253;-10.970
Sant Juli† De Vilatorta;419.273;23.185
Santa Mar°a;418.833;-81.000
Torrico;398.292;-52.258
Las Palmas De Gran Canaria;281.000;-156.333
Alcudia;398.667;31.167
San Salvador;420.167;-78.167
Pamplona;428.163;-16.618
Bormujos;373.667;-60.667
Creixell;411.667;14.500
Montijo;389.167;-66.167
Mon¢var;384.333;-0.8333
Alicante;383.466;-0.4819
Oviedo;433.628;-58.601
Salamanca;409.661;-56.568
Castellar;416.139;20.868
Cabanas;424.000;-72.667
Albatana;385.706;-15.221
Riells;416.833;22.333
Barcelona;413.984;21.741
Barcelona;413.984;21.741
Pola De Lena;431.667;-58.167
T†rrega;416.500;11.500
Burgos;423.500;-37.000
Santa Mar°a;433.628;-30.189
Terrassa;415.667;20.167
Granollers;416.090;22.873
Manresa;417.333;18.333
M†laga;369.349;-45.676
Valhermoso;395.667;-20.167
Albir;389.167;-0.4667
Mondego;433.667;-82.833
Montearag¢n;399.642;-46.321
Parla;402.360;-37.675
Pamplona;428.042;-16.511
Higuera;381.409;-66.892
Villanueva Del Carnero;425.287;-56.115
Teruel;403.400;-11.076
Boadilla Del Monte;404.000;-38.833
Sese§a;400.958;-37.375
Arevalillo De Cega;411.617;-38.891
Sant Cugat Del Valläs;414.667;20.833
Alarilla;408.471;-31.031
Granada;371.871;-36.196
Cartagena;376.065;-0.9792
Salamanca;409.644;-56.590
Santander;434.623;-38.153
Algorfa;381.167;-0.8000
La Laguna;284.833;-163.167
Huesca;421.362;-0.4087
Auza;429.833;-27.000
Castroverde De Campos;419.705;-53.143
Valtiendas;414.785;-39.177
LeganÇs;403.406;-37.430
Barcelona;413.853;21.774
Caleiro;425.607;-88.102
Olivenza;386.833;-71.000
La Cerca;429.725;-34.270
Barcelona;413.984;21.741
Pajares De Adaja;409.240;-46.405
Cortes;419.227;-14.204
Granada;371.937;-36.133
Vitoria;428.000;-26.000
Alicante;384.000;-0.5833
Urdiales Del P†ramo;423.716;-57.712
Vigo;422.369;-87.235
San Antonio;385.167;-0.2333
San Juan De Tabag¢n;419.167;-88.000
Trasmulas;371.982;-38.711
Urquiola;430.997;-26.437
ValdepiÇlagos;407.584;-34.616
LeganÇs;403.167;-37.500
Barcelona;413.833;21.833
Castell¢n;399.816;-0.0348
Ciudad Real;389.833;-39.333
Barcelona;413.897;21.660
Santa Cruz De Tenerife;284.602;-162.806
Castell¢n;399.845;-0.0392
Oleiros;433.167;-83.167
Madrigalejo Del Monte;421.244;-37.251
San Sebasti†n De Los Reyes;405.505;-36.261
La Laguna;284.833;-163.167
Terroba;422.581;-24.437
Santa Cruz De Los C†§amos;386.376;-28.662
Ibiza;389.833;13.083
Santa Cruz De Tenerife;284.715;-162.531
G†ndara;426.000;-89.500
Urnieta;432.500;-19.833
Zaragoza;416.561;-0.8773
Robredo-temi§o;424.679;-35.813
La Fuencubierta;377.088;-49.889
Torre-cardela;375.043;-33.567
Elche;383.000;-0.6333
Valladolid;416.424;-47.306
Murcia;379.833;-11.167
La Horcajada;404.367;-54.661
Sant Jordi;395.552;27.795
Olmillos De Valverde;419.069;-57.556
Le¢n;426.000;-55.703
Eldua;431.500;-20.000
Sant Cugat Del Valläs;414.667;20.833
Badalona;414.500;22.500
Santa Br°gida;280.320;-155.043
Masnou;414.798;23.188
C†ceres;394.720;-63.768
Lugo;430.138;-75.585
Paterna;395.000;-0.4333
M¢stoles;403.223;-38.650
Cenes De La Vega;371.500;-35.333
Torrelles;413.500;19.833
Lorca;381.667;-15.000
Boadilla Del Monte;404.000;-38.833
Tobarra;385.833;-16.833
Palma De Mallorca;395.667;26.500
Ins£a;423.667;-85.333
Caser°o Las Canteras;416.529;21.544
Alicante;381.000;-0.7333
Fuenlabrada;402.833;-38.000
Corrales De Duero;416.720;-40.482
Pina;395.999;29.250
Barrionuevo;404.670;-53.330
San Feliu;413.830;20.458
Abrera;415.167;19.000
Mabegondo;432.333;-82.667
Valdeorras;423.633;-70.204
ArÇns De Lled¢;409.922;0.2707
Villamor De ‡rbigo;424.830;-58.757
La Selva;412.500;11.000
Lleida;415.500;0.7000
Badalona;414.500;22.500
Benidorm;385.392;-0.1148
Algeciras;361.275;-54.539
Cangas De On°s;432.000;-50.833
Valladolid;416.526;-47.267
Gand°a;389.667;-0.1833
Alcorc¢n;403.500;-38.333
Valencia;394.683;-0.3649
Granada;371.167;-36.500
µvila;406.500;-47.000
Pastores;405.151;-65.102
Derio;433.000;-28.667
Vitoria;430.667;-21.000
Guardia De Noguera;420.917;0.8771
Murcia;379.833;-11.167
Ventosas;417.970;10.116
Higueral;373.855;-24.991
Tred¢s;427.019;0.9146
Mirones;432.958;-37.038
Alcal† De Henares;404.779;-33.671
Baamonde;431.748;-77.576
Mugia;431.041;-92.179
Alcoy;387.000;-0.4667
Algeciras;361.308;-54.462
Elche;382.650;-0.7061
Cartagena;376.142;-0.9950
Salamanca;409.830;-56.639
Cadiz;365.054;-62.774
C¢rdoba;377.000;-51.000
Villodrigo;421.444;-40.953
Montejo De ArÇvalo;411.403;-46.641
San Pedro De Latarce;417.356;-53.259
Quintana Y Congosto;422.558;-60.364
Astell;424.031;0.9654
Aldead†vila De La Ribera;412.177;-66.179
Malej†n;418.276;-15.491
Poz†n De Vero;420.822;0.0307
Almer°a;368.796;-20.870
Torrevieja;379.787;-0.6822
Firgas;281.167;-154.833
Clavijo;423.490;-24.267
Rosal;418.994;-74.678
Badalona;414.500;22.500
Segovia;409.336;-41.044
Paterna;395.333;-0.4833
Calvera;423.882;0.6137
Mediano;423.204;0.2039
Murcia;380.500;-13.500
Magaz De Arriba;426.167;-66.667
Calafell;411.833;15.667
Dos Hermanas;372.829;-59.209
Sorribas;431.352;-58.309
Porri§o;421.430;-84.263
Salillas De Jal¢n;415.679;-13.234
Acedera;390.758;-55.719
Cartagena;376.000;-10.667
Parla;402.360;-37.675
C£llar De Baza;375.833;-25.667
Nembro;436.051;-58.218
Pueyo De Santa Cruz;418.565;0.1573
Ferrol;434.871;-82.272
Valencia;394.693;-0.3787
Murcia;379.930;-11.286
Astigarraga;432.833;-19.500
Tarragona;411.230;12.540
Caser°o Los Ca§os;376.667;-0.9167
Apatamonasterio;431.307;-25.846
Astigarreta;430.828;-22.390
Premi¢;434.684;-59.477
Gumucio;432.331;-27.887
Finestrat;385.667;-0.2000
Langreo;432.957;-56.842
Oria;374.853;-22.929
Armiello;432.153;-56.995
El Canto;435.500;-58.218
Al°jar;367.334;-62.873
Tabernas;390.731;-0.2661
Casas Pedramala;386.850;0.0735
La Ametlla De Mar;408.839;0.8017
Masegoso De Taju§a;408.255;-26.953
Hospitalet;409.918;0.9230
Bilbao;430.833;-28.611
Bohoyo;403.158;-54.429
M¢stoles;403.223;-38.650
Manresa;417.333;18.333
Ayamonte;372.167;-74.000
Bilbao;431.500;-27.500
Ripa;429.400;-16.395
ArgÅero;435.409;-54.699
Algeciras;361.415;-54.552
Murcia;379.870;-11.300
Bilbao;433.582;-29.121
Husillos;420.905;-45.271
Mayor;434.000;-72.833
La Roca;415.833;23.333
Andan°;418.397;0.5724
Los Palacios;380.333;-11.167
Castro-urdiales;433.500;-32.000
Benia;433.352;-49.679
Caldas;432.514;-46.000
Villamarco;424.504;-53.075
Oliva;389.167;-0.1167
Orito;383.772;-0.6894
La Bisbal;420.149;27.671
Santa Mar°a Del Campo Rus;395.594;-24.231
Granada;371.710;-36.083
Laredo;434.094;-34.244
Bilbao;433.000;-30.000
Benitachell;387.333;0.1500
Valladolid;412.000;-51.500
Almer°a;368.333;-24.500
Aguilarejo;417.616;-46.236
Arboset;411.055;0.9614
San BartolomÇ Del Grau;419.818;21.744
Murcia;380.000;-11.500
Villar De Gallegos;432.195;-58.288
Santiago Del Campo;396.284;-63.636
Santib†§ez De Valcorba;415.698;-44.494
Mondo§edo;433.347;-78.083
Las Palmas;281.340;-154.334
Canals;389.500;-0.5833
Los Valientes;381.293;-11.579
Chirivella;394.667;-0.4167
Vitoria;428.500;-26.667
Azan£y;419.730;0.3118
Quintana De Valdivielso;428.413;-35.981
Alovera;406.000;-32.500
Palas De Rey;428.741;-78.642
Almer°a;368.333;-24.500
Tacoronte;284.769;-164.102
Santa Ana De Pusa;397.624;-47.090
Oviedo;433.589;-58.384
San Sebastian;280.916;-171.133
Barcelona;413.902;21.733
Valverde;419.798;-18.616
Celeiros;422.629;-73.761
El Serrat;418.727;25.101
Bescan¢;419.667;27.500
San Sebasti†n De Los Reyes;405.505;-36.261
Granada;374.667;-35.500
Murcia;380.167;-11.000
Belalc†zar;385.757;-51.665
Madrid;402.833;-35.167
Belerda;431.609;-53.149
Caser°o La Canuta;386.555;0.0543
Los Santos;401.000;-12.833
Azcona;427.410;-19.936
Cuenca;400.765;-21.350
Lleida;416.145;0.6209
Murcia;379.833;-11.833
La Llagosta;415.000;21.833
Matar¢;415.333;24.500
LeganÇs;403.167;-37.500
Silla;393.667;-0.4167
Lugo;430.000;-75.667
Getafe;403.106;-37.353
Cabrera;427.235;-50.030
Teruel;403.451;-11.041
Azaila;412.912;-0.4941
Ledo§o;432.655;-84.174
Vigo;422.333;-87.167
Terrassa;415.667;20.167
Salceda;421.167;-85.667
Ibiza;389.106;14.309
M†laga;367.267;-44.348
Santa Eulalia;405.674;-13.135
Toledo;398.551;-40.338
Puentecesures;427.245;-86.500
Hospitalet;409.918;0.9230
San Sebastian;280.916;-171.133
San Clodio;423.667;-81.167
San Pedro De Ga°llos;412.266;-38.092
Vilanova;417.124;0.6179
Santa Eufemia Del Arroyo;418.951;-52.657
Murcia;379.333;-12.000
Los Barrios;361.833;-55.000
Cartagena;376.051;-0.9862
Salinas;435.569;-59.247
Santa Cruz De Tenerife;284.500;-162.333
Cubo De Benavente;421.249;-61.634
Valderrodrigo;410.652;-65.088
Valenza;394.667;-0.3667
Valencia;393.667;-0.4333
Pamplona;428.169;-16.432
Telde;281.000;-154.167
Alicante;383.452;-0.4815
Dos Hermanas;372.829;-59.209
Getafe;403.000;-37.167
A Coru§a;433.713;-83.960
Alicante;383.452;-0.4815
Toledo;398.733;-40.445
Tarragona;411.167;12.500
JaÇn;377.667;-37.833
Dos Hermanas;372.829;-59.209
Lugo;430.138;-75.585
Toledo;398.653;-40.217
Biniaraix;397.679;27.256
Alcorc¢n;403.500;-38.333
M¢stoles;403.223;-38.650
Ferrol;434.832;-82.369
Getafe;403.000;-37.167
Ferrol;434.846;-82.316
Lleida;416.195;0.6186
Villanueva De La Ca§ada;404.500;-40.000
Madrid;404.086;-36.922
Alcal† De Henares;404.833;-33.667
Foncast°n;414.356;-50.182
Andilla;398.333;-0.8000
Palma De Mallorca;395.667;26.500
Vitoria;428.500;-26.667
Caldas;432.514;-46.000
Perelada;423.167;-30.167
Estevesi§os;419.797;-74.572
Zaragoza;416.453;-0.8849
Premi†;415.000;23.500
Queiro†s;422.000;-78.333
M†laga;367.202;-44.203
Santander;434.610;-38.160
La R†pita;413.097;16.474
Calonge;419.649;31.347
Fuenlabrada;402.833;-38.000
San Pol De Mar;416.024;26.234
Ailanes;428.651;-37.400
Puerto;286.505;-179.455
M¢stoles;403.223;-38.650
Sotrondio;432.833;-56.000
La Serrada;406.317;-47.928
Torreblanca De Los Ca§os;373.846;-59.051
Murcia;379.500;-11.000
Argando§a;428.397;-25.826
Sarreaus;420.862;-76.040
Ingenio;279.167;-154.333
Zapardiel De La Ribera;403.555;-53.283
Campillo;384.271;-25.673
Algeciras;361.447;-54.485
Muros;435.428;-61.035
Gallarta;433.167;-30.667
Arriba;430.373;-19.847
Casas Del Abad;403.082;-55.892
M†laga;369.000;-41.167
Terrassa;415.667;20.167
Santa Coloma;414.217;21.897
Guarnizo;434.000;-38.333
S¢ller;397.667;27.000
Alora;368.239;-47.059
Alcocero De Mola;424.722;-33.579
Muras;434.668;-77.238
Sant Pere De Ribes;412.667;17.667
Ciudad Real;389.833;-39.333
Urue§a;417.274;-52.030
San Sebastian;280.916;-171.133
Pamplona;428.169;-16.432
Las Palmas;281.000;-154.167
Valladolid;416.525;-47.233
Vilasantar;430.667;-81.000
Villanueva;433.293;-31.323
Torregasa;412.908;15.241
Caser°o Riquer Bajo;386.944;-0.4938
Sanahuja;418.774;13.134
Paramio;420.787;-65.798
Solera;376.840;-33.695
Andina;434.868;-68.310
Ametlla De Mar;409.000;0.8000
Adeje;280.987;-167.428
Arucas;281.167;-155.167
Bierge;421.622;-0.0833
Los Alias;371.460;-20.882
Cadiz;365.336;-62.994
San Mart°n De Montalb†n;397.019;-43.880
Badajoz;389.187;-67.208
El Colmenar;387.351;-21.155
Albiztur;431.300;-21.344
Sangenjo;424.000;-88.167
Lastras De CuÇllar;412.976;-41.067
Trescasas;409.644;-40.359
Albacete;389.970;-18.545
Oviedo;433.631;-58.531
Benidorm;385.373;-0.1310
Culleredo;433.000;-83.667
M¢stoles;403.223;-38.650
Valladolid;416.500;-47.167
Ayacor;389.728;-0.5753
Romany† De La Selva;418.533;29.843
JaÇn;377.667;-37.833
Cebollino;423.398;-78.252
Los Noguerones;376.541;-41.635
Teo;433.333;-82.333
Utiel;395.667;-12.000
Tarragona;414.500;18.667
Girona;419.912;28.216
La Sala;415.188;12.184
Palma;395.743;26.552
Nigr†n;421.333;-87.833
Sevilla;373.851;-59.893
San Crist¢bal De La Polantera;423.904;-59.073
JaÇn;377.724;-37.901
Hoyos Del Tozo;427.083;-39.466
Getafe;403.084;-37.060
Ferrol;434.832;-82.369
Lleida;416.167;0.6167
Zamora;415.000;-57.500
Og°jares;371.167;-36.000
Pontones;381.174;-26.703
Cantalojas;412.347;-32.463
Sobrado;425.193;-68.533
Umbr°as;403.153;-55.804
Pamplona;428.169;-16.432
Tiurana;419.679;12.413
Cabra;374.725;-44.421
Villagallegos;423.952;-56.535
Palacios De Jamuz;422.518;-60.763
Brimeda;424.888;-60.669
Valdeavellano De Tera;419.423;-25.763
Panti§obre;428.982;-82.028
Fe†;423.333;-80.000
La Herrer°a;432.825;-44.353
Saint Just Desvern;413.833;20.833
Girona;419.843;28.272
Valverde De La Virgen;425.682;-56.846
Alcorc¢n;403.500;-38.333
Almer°a;368.333;-24.500
M†laga;370.333;-43.500
T°as;289.667;-136.667
EstÇbanez De La Calzada;424.411;-59.418
Ulzurrun;428.554;-18.536
Matar¢;415.333;24.500
San Sebastian;280.916;-171.133
Beorburu;429.230;-17.281
Suances;434.278;-40.422
Loentia;431.500;-74.667
Madrid;404.086;-36.922
Arona;283.833;-165.000
M†laga;367.215;-43.578
Gij¢n;435.401;-56.593
Barcelona;413.984;21.741
Segovia;409.439;-41.215
Santa Cruz De Tenerife;284.500;-162.333
Almer°a;368.333;-24.500
Almer°a;368.333;-24.500
Roquetas;367.641;-26.151
Pamplona;428.333;-16.500
Lugo;430.000;-75.667
Boadilla Del Camino;422.593;-43.452
Santander;434.690;-37.986
Santander;434.647;-38.044
Terrassa;415.667;20.167
Lari§o;427.770;-91.158
Zaragoza;415.833;-11.167
Fornelos De Montes;423.333;-84.500
Oleiros;433.167;-83.333
Boiro;426.500;-89.000
Negreira;429.000;-87.333
Ares;433.167;-82.667
Santa Comba;430.333;-88.167
Blancos;419.833;-77.667
Gondomar;422.449;-86.587
Algaida;395.500;28.667
Le¢n;426.000;-55.667
San Sebastian;280.916;-171.133
Telde;279.924;-154.192
Santa Coloma;418.667;26.667
Villalbilla;404.333;-33.000
Guadix;373.000;-31.333
La Laguna;285.333;-163.500
Pilar De La Horadada;378.667;-0.7500
Torresandino;418.292;-39.098
San Sebastian;280.916;-171.133
Igea;420.678;-20.109
Guisando;402.223;-51.395
Ribera Baja;374.496;-38.354
Pina;414.885;-0.5312
La Robla;428.000;-56.167
Villama§†n;423.220;-55.820
Llanera;434.333;-58.500
Castelo;426.909;-74.411
Torre;425.861;-63.360
Segovia;409.515;-41.244
Ares;434.214;-82.465
Toledo;398.581;-40.226
Segovia;409.500;-41.167
Hospitalet De Llobregat;414.217;21.897
Valencia;394.728;-0.3876
Castell¢n;399.833;-0.0333
Vigo;422.333;-87.167
Panzares;422.906;-25.669
Mahamud;421.198;-39.406
Ordes;429.167;-87.667
San Sebastian;280.916;-171.133
Petelos;421.833;-86.333
Revenga De Campos;422.840;-44.822
Guadalajara;406.333;-31.667
El Guijo;383.667;-66.667
San Sebastian;280.916;-171.133
LeganÇs;403.298;-37.637
Pamplona;428.333;-15.833
Cambre;433.167;-83.667
Culleredo;433.167;-83.667
Estrada;428.483;-70.786
Jaurrieta;428.865;-11.355
Infiesto;433.479;-53.639
Salvatierra De Esca;426.700;-10.047
Palencia;419.500;-45.167
M¢stoles;403.223;-38.650
Santa Eulalia De Oscos;432.595;-70.189
Jaraba;411.908;-18.844
M†laga;367.202;-44.203
Calvarrasa De Arriba;409.067;-55.920
San Sebastian;280.916;-171.133
Miralr°o;408.890;-29.434
San Miguel;401.800;-0.6522
Golmayo;417.662;-25.227
El Ca§avate;395.429;-23.034
Adeje;281.708;-166.423
Mota Del MarquÇs;416.325;-51.768
La Selva;412.148;11.388
Navarrete Del R°o;409.301;-12.566
Palau Sator;419.893;31.101
San Miguel;280.983;-166.239
Albaladejo;386.189;-28.078
Albacete;387.333;-20.000
Valencia;389.444;-0.1444
Caldelas;420.500;-85.667
Villamayor De Calatrava;387.876;-41.377
Las Palmas;281.000;-154.167
Rades De Abajo;411.325;-37.762
Rocafort;417.155;19.348
Agudo;389.818;-48.713
Alag¢n;417.667;-11.167
Cadiz;365.336;-62.994
Gij¢n;435.357;-56.615
Alcoy;387.000;-0.4667
Jerez De La Frontera;366.950;-61.328
Valencia;394.557;-0.3669
Dos Hermanas;372.829;-59.209
Ribadesella;434.615;-50.595
Cudillero;435.625;-61.453
Huarte;428.317;-15.909
Castelldefells;412.777;19.688
San Juan;433.254;-19.142
Cruces;425.982;-70.486
Zubiaur;431.071;-29.115
Nar¢n;435.167;-81.528
Badajoz;388.826;-68.816
Salamanca;409.637;-56.619
Villabuena;417.174;-26.301
Planes;387.852;-0.3427
Teruel;403.341;-11.022
LeganÇs;403.167;-37.500
Almazora;399.500;-0.0500
Vallirana;413.833;19.333
Santiago De Compostela;428.743;-85.463
Ba§eras;412.798;15.814
Sope§a De Carneros;424.883;-60.454
Le¢n;425.333;-54.667
Alicante;383.597;-0.4517
La Ametlla;408.839;0.8017
Corbillos De La Sobarriba;425.811;-55.138
Pedrajas;418.259;-25.754
Ir£n;433.500;-17.833
Castralvo;403.078;-10.754
Villalba De Duero;416.824;-37.444
Estrada;428.483;-70.786
La Tejera;419.659;-68.444
